region,x,y,z
Brain Stem,4,-40,-56
Brain Stem,2,-40,-56
Brain Stem,0,-40,-56
Brain Stem,-2,-40,-56
Brain Stem,-4,-40,-56
Brain Stem,-6,-40,-56
Brain Stem,-8,-40,-56
Brain Stem,8,-38,-56
Brain Stem,6,-38,-56
Brain Stem,4,-38,-56
Brain Stem,2,-38,-56
Brain Stem,0,-38,-56
Brain Stem,-2,-38,-56
Brain Stem,-4,-38,-56
Brain Stem,-6,-38,-56
Brain Stem,-8,-38,-56
Brain Stem,8,-36,-56
Brain Stem,6,-36,-56
Brain Stem,4,-36,-56
Brain Stem,2,-36,-56
Brain Stem,0,-36,-56
Brain Stem,-2,-36,-56
Brain Stem,-4,-36,-56
Brain Stem,-6,-36,-56
Brain Stem,-8,-36,-56
Brain Stem,6,-34,-56
Brain Stem,4,-34,-56
Brain Stem,2,-34,-56
Brain Stem,0,-34,-56
Brain Stem,-2,-34,-56
Brain Stem,-4,-34,-56
Brain Stem,-6,-34,-56
Brain Stem,6,-32,-56
Brain Stem,4,-32,-56
Brain Stem,2,-32,-56
Brain Stem,-2,-32,-56
Brain Stem,-4,-32,-56
Brain Stem,6,-46,-54
Brain Stem,4,-46,-54
Brain Stem,-2,-46,-54
Brain Stem,-4,-46,-54
Brain Stem,-6,-46,-54
Brain Stem,8,-44,-54
Brain Stem,6,-44,-54
Brain Stem,4,-44,-54
Brain Stem,2,-44,-54
Brain Stem,0,-44,-54
Brain Stem,-2,-44,-54
Brain Stem,-4,-44,-54
Brain Stem,-6,-44,-54
Brain Stem,-8,-44,-54
Brain Stem,8,-42,-54
Brain Stem,6,-42,-54
Brain Stem,4,-42,-54
Brain Stem,2,-42,-54
Brain Stem,0,-42,-54
Brain Stem,-2,-42,-54
Brain Stem,-4,-42,-54
Brain Stem,-6,-42,-54
Brain Stem,-8,-42,-54
Brain Stem,8,-40,-54
Brain Stem,6,-40,-54
Brain Stem,4,-40,-54
Brain Stem,2,-40,-54
Brain Stem,0,-40,-54
Brain Stem,-2,-40,-54
Brain Stem,-4,-40,-54
Brain Stem,-6,-40,-54
Brain Stem,-8,-40,-54
Brain Stem,8,-38,-54
Brain Stem,6,-38,-54
Brain Stem,4,-38,-54
Brain Stem,2,-38,-54
Brain Stem,0,-38,-54
Brain Stem,-2,-38,-54
Brain Stem,-4,-38,-54
Brain Stem,-6,-38,-54
Brain Stem,-8,-38,-54
Brain Stem,8,-36,-54
Brain Stem,6,-36,-54
Brain Stem,4,-36,-54
Brain Stem,2,-36,-54
Brain Stem,0,-36,-54
Brain Stem,-2,-36,-54
Brain Stem,-4,-36,-54
Brain Stem,-6,-36,-54
Brain Stem,-8,-36,-54
Brain Stem,8,-34,-54
Brain Stem,6,-34,-54
Brain Stem,4,-34,-54
Brain Stem,2,-34,-54
Brain Stem,0,-34,-54
Brain Stem,-2,-34,-54
Brain Stem,-4,-34,-54
Brain Stem,-6,-34,-54
Brain Stem,-8,-34,-54
Brain Stem,6,-32,-54
Brain Stem,4,-32,-54
Brain Stem,2,-32,-54
Brain Stem,-2,-32,-54
Brain Stem,-4,-32,-54
Brain Stem,-6,-32,-54
Brain Stem,6,-46,-52
Brain Stem,4,-46,-52
Brain Stem,-4,-46,-52
Brain Stem,-6,-46,-52
Brain Stem,8,-44,-52
Brain Stem,6,-44,-52
Brain Stem,4,-44,-52
Brain Stem,2,-44,-52
Brain Stem,0,-44,-52
Brain Stem,-2,-44,-52
Brain Stem,-4,-44,-52
Brain Stem,-6,-44,-52
Brain Stem,-8,-44,-52
Brain Stem,10,-42,-52
Brain Stem,8,-42,-52
Brain Stem,6,-42,-52
Brain Stem,4,-42,-52
Brain Stem,2,-42,-52
Brain Stem,0,-42,-52
Brain Stem,-2,-42,-52
Brain Stem,-4,-42,-52
Brain Stem,-6,-42,-52
Brain Stem,-8,-42,-52
Brain Stem,10,-40,-52
Brain Stem,8,-40,-52
Brain Stem,6,-40,-52
Brain Stem,4,-40,-52
Brain Stem,2,-40,-52
Brain Stem,0,-40,-52
Brain Stem,-2,-40,-52
Brain Stem,-4,-40,-52
Brain Stem,-6,-40,-52
Brain Stem,-8,-40,-52
Brain Stem,8,-38,-52
Brain Stem,6,-38,-52
Brain Stem,4,-38,-52
Brain Stem,2,-38,-52
Brain Stem,0,-38,-52
Brain Stem,-2,-38,-52
Brain Stem,-4,-38,-52
Brain Stem,-6,-38,-52
Brain Stem,-8,-38,-52
Brain Stem,8,-36,-52
Brain Stem,6,-36,-52
Brain Stem,4,-36,-52
Brain Stem,2,-36,-52
Brain Stem,0,-36,-52
Brain Stem,-2,-36,-52
Brain Stem,-4,-36,-52
Brain Stem,-6,-36,-52
Brain Stem,-8,-36,-52
Brain Stem,8,-34,-52
Brain Stem,6,-34,-52
Brain Stem,4,-34,-52
Brain Stem,2,-34,-52
Brain Stem,0,-34,-52
Brain Stem,-2,-34,-52
Brain Stem,-4,-34,-52
Brain Stem,-6,-34,-52
Brain Stem,-8,-34,-52
Brain Stem,6,-32,-52
Brain Stem,4,-32,-52
Brain Stem,2,-32,-52
Brain Stem,0,-32,-52
Brain Stem,-2,-32,-52
Brain Stem,-4,-32,-52
Brain Stem,-6,-32,-52
Brain Stem,4,-30,-52
Brain Stem,-4,-46,-50
Brain Stem,-6,-46,-50
Brain Stem,10,-44,-50
Brain Stem,8,-44,-50
Brain Stem,6,-44,-50
Brain Stem,4,-44,-50
Brain Stem,2,-44,-50
Brain Stem,0,-44,-50
Brain Stem,-2,-44,-50
Brain Stem,-4,-44,-50
Brain Stem,-6,-44,-50
Brain Stem,-8,-44,-50
Brain Stem,10,-42,-50
Brain Stem,8,-42,-50
Brain Stem,6,-42,-50
Brain Stem,4,-42,-50
Brain Stem,2,-42,-50
Brain Stem,0,-42,-50
Brain Stem,-2,-42,-50
Brain Stem,-4,-42,-50
Brain Stem,-6,-42,-50
Brain Stem,-8,-42,-50
Brain Stem,10,-40,-50
Brain Stem,8,-40,-50
Brain Stem,6,-40,-50
Brain Stem,4,-40,-50
Brain Stem,2,-40,-50
Brain Stem,0,-40,-50
Brain Stem,-2,-40,-50
Brain Stem,-4,-40,-50
Brain Stem,-6,-40,-50
Brain Stem,-8,-40,-50
Brain Stem,8,-38,-50
Brain Stem,6,-38,-50
Brain Stem,4,-38,-50
Brain Stem,2,-38,-50
Brain Stem,0,-38,-50
Brain Stem,-2,-38,-50
Brain Stem,-4,-38,-50
Brain Stem,-6,-38,-50
Brain Stem,-8,-38,-50
Brain Stem,8,-36,-50
Brain Stem,6,-36,-50
Brain Stem,4,-36,-50
Brain Stem,2,-36,-50
Brain Stem,0,-36,-50
Brain Stem,-2,-36,-50
Brain Stem,-4,-36,-50
Brain Stem,-6,-36,-50
Brain Stem,-8,-36,-50
Brain Stem,8,-34,-50
Brain Stem,6,-34,-50
Brain Stem,4,-34,-50
Brain Stem,2,-34,-50
Brain Stem,0,-34,-50
Brain Stem,-2,-34,-50
Brain Stem,-4,-34,-50
Brain Stem,-6,-34,-50
Brain Stem,-8,-34,-50
Brain Stem,6,-32,-50
Brain Stem,4,-32,-50
Brain Stem,2,-32,-50
Brain Stem,0,-32,-50
Brain Stem,-2,-32,-50
Brain Stem,-4,-32,-50
Brain Stem,-6,-32,-50
Brain Stem,4,-30,-50
Brain Stem,-2,-30,-50
Brain Stem,-4,-30,-50
Brain Stem,10,-44,-48
Brain Stem,8,-44,-48
Brain Stem,6,-44,-48
Brain Stem,4,-44,-48
Brain Stem,-2,-44,-48
Brain Stem,-4,-44,-48
Brain Stem,-6,-44,-48
Brain Stem,-8,-44,-48
Brain Stem,10,-42,-48
Brain Stem,8,-42,-48
Brain Stem,6,-42,-48
Brain Stem,4,-42,-48
Brain Stem,2,-42,-48
Brain Stem,0,-42,-48
Brain Stem,-2,-42,-48
Brain Stem,-4,-42,-48
Brain Stem,-6,-42,-48
Brain Stem,-8,-42,-48
Brain Stem,-10,-42,-48
Brain Stem,12,-40,-48
Brain Stem,10,-40,-48
Brain Stem,8,-40,-48
Brain Stem,6,-40,-48
Brain Stem,4,-40,-48
Brain Stem,2,-40,-48
Brain Stem,0,-40,-48
Brain Stem,-2,-40,-48
Brain Stem,-4,-40,-48
Brain Stem,-6,-40,-48
Brain Stem,-8,-40,-48
Brain Stem,-10,-40,-48
Brain Stem,10,-38,-48
Brain Stem,8,-38,-48
Brain Stem,6,-38,-48
Brain Stem,4,-38,-48
Brain Stem,2,-38,-48
Brain Stem,0,-38,-48
Brain Stem,-2,-38,-48
Brain Stem,-4,-38,-48
Brain Stem,-6,-38,-48
Brain Stem,-8,-38,-48
Brain Stem,8,-36,-48
Brain Stem,6,-36,-48
Brain Stem,4,-36,-48
Brain Stem,2,-36,-48
Brain Stem,0,-36,-48
Brain Stem,-2,-36,-48
Brain Stem,-4,-36,-48
Brain Stem,-6,-36,-48
Brain Stem,-8,-36,-48
Brain Stem,8,-34,-48
Brain Stem,6,-34,-48
Brain Stem,4,-34,-48
Brain Stem,2,-34,-48
Brain Stem,0,-34,-48
Brain Stem,-2,-34,-48
Brain Stem,-4,-34,-48
Brain Stem,-6,-34,-48
Brain Stem,6,-32,-48
Brain Stem,4,-32,-48
Brain Stem,2,-32,-48
Brain Stem,-2,-32,-48
Brain Stem,-4,-32,-48
Brain Stem,-6,-32,-48
Brain Stem,6,-30,-48
Brain Stem,4,-30,-48
Brain Stem,-2,-30,-48
Brain Stem,-4,-30,-48
Brain Stem,-6,-30,-48
Brain Stem,8,-28,-48
Brain Stem,6,-28,-48
Brain Stem,4,-28,-48
Brain Stem,2,-28,-48
Brain Stem,-2,-28,-48
Brain Stem,-4,-28,-48
Brain Stem,-6,-28,-48
Brain Stem,8,-26,-48
Brain Stem,6,-26,-48
Brain Stem,4,-26,-48
Brain Stem,2,-26,-48
Brain Stem,0,-26,-48
Brain Stem,-2,-26,-48
Brain Stem,-4,-26,-48
Brain Stem,-6,-26,-48
Brain Stem,6,-24,-48
Brain Stem,4,-24,-48
Brain Stem,2,-24,-48
Brain Stem,-2,-24,-48
Brain Stem,-4,-24,-48
Brain Stem,-6,-24,-48
Brain Stem,10,-44,-46
Brain Stem,8,-44,-46
Brain Stem,6,-44,-46
Brain Stem,4,-44,-46
Brain Stem,-4,-44,-46
Brain Stem,-6,-44,-46
Brain Stem,-8,-44,-46
Brain Stem,12,-42,-46
Brain Stem,10,-42,-46
Brain Stem,8,-42,-46
Brain Stem,6,-42,-46
Brain Stem,4,-42,-46
Brain Stem,2,-42,-46
Brain Stem,0,-42,-46
Brain Stem,-2,-42,-46
Brain Stem,-4,-42,-46
Brain Stem,-6,-42,-46
Brain Stem,-8,-42,-46
Brain Stem,-10,-42,-46
Brain Stem,12,-40,-46
Brain Stem,10,-40,-46
Brain Stem,8,-40,-46
Brain Stem,6,-40,-46
Brain Stem,4,-40,-46
Brain Stem,2,-40,-46
Brain Stem,0,-40,-46
Brain Stem,-2,-40,-46
Brain Stem,-4,-40,-46
Brain Stem,-6,-40,-46
Brain Stem,-8,-40,-46
Brain Stem,-10,-40,-46
Brain Stem,12,-38,-46
Brain Stem,10,-38,-46
Brain Stem,8,-38,-46
Brain Stem,6,-38,-46
Brain Stem,4,-38,-46
Brain Stem,2,-38,-46
Brain Stem,0,-38,-46
Brain Stem,-2,-38,-46
Brain Stem,-4,-38,-46
Brain Stem,-6,-38,-46
Brain Stem,-8,-38,-46
Brain Stem,8,-36,-46
Brain Stem,6,-36,-46
Brain Stem,4,-36,-46
Brain Stem,2,-36,-46
Brain Stem,0,-36,-46
Brain Stem,-2,-36,-46
Brain Stem,-4,-36,-46
Brain Stem,-6,-36,-46
Brain Stem,6,-34,-46
Brain Stem,4,-34,-46
Brain Stem,2,-34,-46
Brain Stem,0,-34,-46
Brain Stem,-2,-34,-46
Brain Stem,-4,-34,-46
Brain Stem,-6,-34,-46
Brain Stem,8,-32,-46
Brain Stem,6,-32,-46
Brain Stem,4,-32,-46
Brain Stem,2,-32,-46
Brain Stem,-2,-32,-46
Brain Stem,-4,-32,-46
Brain Stem,-6,-32,-46
Brain Stem,8,-30,-46
Brain Stem,6,-30,-46
Brain Stem,4,-30,-46
Brain Stem,2,-30,-46
Brain Stem,0,-30,-46
Brain Stem,-2,-30,-46
Brain Stem,-4,-30,-46
Brain Stem,-6,-30,-46
Brain Stem,-8,-30,-46
Brain Stem,-10,-30,-46
Brain Stem,10,-28,-46
Brain Stem,8,-28,-46
Brain Stem,6,-28,-46
Brain Stem,4,-28,-46
Brain Stem,2,-28,-46
Brain Stem,0,-28,-46
Brain Stem,-2,-28,-46
Brain Stem,-4,-28,-46
Brain Stem,-6,-28,-46
Brain Stem,-8,-28,-46
Brain Stem,-10,-28,-46
Brain Stem,10,-26,-46
Brain Stem,8,-26,-46
Brain Stem,6,-26,-46
Brain Stem,4,-26,-46
Brain Stem,2,-26,-46
Brain Stem,0,-26,-46
Brain Stem,-2,-26,-46
Brain Stem,-4,-26,-46
Brain Stem,-6,-26,-46
Brain Stem,-8,-26,-46
Brain Stem,8,-24,-46
Brain Stem,6,-24,-46
Brain Stem,4,-24,-46
Brain Stem,2,-24,-46
Brain Stem,0,-24,-46
Brain Stem,-2,-24,-46
Brain Stem,-4,-24,-46
Brain Stem,-6,-24,-46
Brain Stem,-8,-24,-46
Brain Stem,6,-22,-46
Brain Stem,4,-22,-46
Brain Stem,2,-22,-46
Brain Stem,0,-22,-46
Brain Stem,-2,-22,-46
Brain Stem,-4,-22,-46
Brain Stem,-6,-22,-46
Brain Stem,8,-44,-44
Brain Stem,6,-44,-44
Brain Stem,-4,-44,-44
Brain Stem,-6,-44,-44
Brain Stem,-8,-44,-44
Brain Stem,12,-42,-44
Brain Stem,10,-42,-44
Brain Stem,8,-42,-44
Brain Stem,6,-42,-44
Brain Stem,4,-42,-44
Brain Stem,2,-42,-44
Brain Stem,0,-42,-44
Brain Stem,-2,-42,-44
Brain Stem,-4,-42,-44
Brain Stem,-6,-42,-44
Brain Stem,-8,-42,-44
Brain Stem,-10,-42,-44
Brain Stem,12,-40,-44
Brain Stem,10,-40,-44
Brain Stem,8,-40,-44
Brain Stem,6,-40,-44
Brain Stem,4,-40,-44
Brain Stem,2,-40,-44
Brain Stem,0,-40,-44
Brain Stem,-2,-40,-44
Brain Stem,-4,-40,-44
Brain Stem,-6,-40,-44
Brain Stem,-8,-40,-44
Brain Stem,-10,-40,-44
Brain Stem,12,-38,-44
Brain Stem,10,-38,-44
Brain Stem,8,-38,-44
Brain Stem,6,-38,-44
Brain Stem,4,-38,-44
Brain Stem,2,-38,-44
Brain Stem,0,-38,-44
Brain Stem,-2,-38,-44
Brain Stem,-4,-38,-44
Brain Stem,-6,-38,-44
Brain Stem,-8,-38,-44
Brain Stem,8,-36,-44
Brain Stem,6,-36,-44
Brain Stem,4,-36,-44
Brain Stem,2,-36,-44
Brain Stem,0,-36,-44
Brain Stem,-2,-36,-44
Brain Stem,-4,-36,-44
Brain Stem,-6,-36,-44
Brain Stem,-8,-36,-44
Brain Stem,8,-34,-44
Brain Stem,6,-34,-44
Brain Stem,4,-34,-44
Brain Stem,2,-34,-44
Brain Stem,0,-34,-44
Brain Stem,-2,-34,-44
Brain Stem,-4,-34,-44
Brain Stem,-6,-34,-44
Brain Stem,8,-32,-44
Brain Stem,6,-32,-44
Brain Stem,4,-32,-44
Brain Stem,2,-32,-44
Brain Stem,0,-32,-44
Brain Stem,-2,-32,-44
Brain Stem,-4,-32,-44
Brain Stem,-6,-32,-44
Brain Stem,-8,-32,-44
Brain Stem,8,-30,-44
Brain Stem,6,-30,-44
Brain Stem,4,-30,-44
Brain Stem,2,-30,-44
Brain Stem,0,-30,-44
Brain Stem,-2,-30,-44
Brain Stem,-4,-30,-44
Brain Stem,-6,-30,-44
Brain Stem,-8,-30,-44
Brain Stem,-10,-30,-44
Brain Stem,12,-28,-44
Brain Stem,10,-28,-44
Brain Stem,8,-28,-44
Brain Stem,6,-28,-44
Brain Stem,4,-28,-44
Brain Stem,2,-28,-44
Brain Stem,0,-28,-44
Brain Stem,-2,-28,-44
Brain Stem,-4,-28,-44
Brain Stem,-6,-28,-44
Brain Stem,-8,-28,-44
Brain Stem,-10,-28,-44
Brain Stem,-12,-28,-44
Brain Stem,12,-26,-44
Brain Stem,10,-26,-44
Brain Stem,8,-26,-44
Brain Stem,6,-26,-44
Brain Stem,4,-26,-44
Brain Stem,2,-26,-44
Brain Stem,0,-26,-44
Brain Stem,-2,-26,-44
Brain Stem,-4,-26,-44
Brain Stem,-6,-26,-44
Brain Stem,-8,-26,-44
Brain Stem,-10,-26,-44
Brain Stem,10,-24,-44
Brain Stem,8,-24,-44
Brain Stem,6,-24,-44
Brain Stem,4,-24,-44
Brain Stem,2,-24,-44
Brain Stem,0,-24,-44
Brain Stem,-2,-24,-44
Brain Stem,-4,-24,-44
Brain Stem,-6,-24,-44
Brain Stem,-8,-24,-44
Brain Stem,-10,-24,-44
Brain Stem,10,-22,-44
Brain Stem,8,-22,-44
Brain Stem,6,-22,-44
Brain Stem,4,-22,-44
Brain Stem,2,-22,-44
Brain Stem,0,-22,-44
Brain Stem,-2,-22,-44
Brain Stem,-4,-22,-44
Brain Stem,-6,-22,-44
Brain Stem,-8,-22,-44
Brain Stem,6,-20,-44
Brain Stem,4,-20,-44
Brain Stem,2,-20,-44
Brain Stem,0,-20,-44
Brain Stem,-2,-20,-44
Brain Stem,-4,-20,-44
Brain Stem,-6,-20,-44
Brain Stem,10,-44,-42
Brain Stem,-4,-44,-42
Brain Stem,-6,-44,-42
Brain Stem,-8,-44,-42
Brain Stem,-10,-44,-42
Brain Stem,12,-42,-42
Brain Stem,10,-42,-42
Brain Stem,8,-42,-42
Brain Stem,6,-42,-42
Brain Stem,4,-42,-42
Brain Stem,2,-42,-42
Brain Stem,0,-42,-42
Brain Stem,-2,-42,-42
Brain Stem,-4,-42,-42
Brain Stem,-6,-42,-42
Brain Stem,-8,-42,-42
Brain Stem,-10,-42,-42
Brain Stem,12,-40,-42
Brain Stem,10,-40,-42
Brain Stem,8,-40,-42
Brain Stem,6,-40,-42
Brain Stem,4,-40,-42
Brain Stem,2,-40,-42
Brain Stem,0,-40,-42
Brain Stem,-2,-40,-42
Brain Stem,-4,-40,-42
Brain Stem,-6,-40,-42
Brain Stem,-8,-40,-42
Brain Stem,-10,-40,-42
Brain Stem,12,-38,-42
Brain Stem,10,-38,-42
Brain Stem,8,-38,-42
Brain Stem,6,-38,-42
Brain Stem,4,-38,-42
Brain Stem,2,-38,-42
Brain Stem,0,-38,-42
Brain Stem,-2,-38,-42
Brain Stem,-4,-38,-42
Brain Stem,-6,-38,-42
Brain Stem,-8,-38,-42
Brain Stem,10,-36,-42
Brain Stem,8,-36,-42
Brain Stem,6,-36,-42
Brain Stem,4,-36,-42
Brain Stem,2,-36,-42
Brain Stem,0,-36,-42
Brain Stem,-2,-36,-42
Brain Stem,-4,-36,-42
Brain Stem,-6,-36,-42
Brain Stem,-8,-36,-42
Brain Stem,8,-34,-42
Brain Stem,6,-34,-42
Brain Stem,4,-34,-42
Brain Stem,2,-34,-42
Brain Stem,0,-34,-42
Brain Stem,-2,-34,-42
Brain Stem,-4,-34,-42
Brain Stem,-6,-34,-42
Brain Stem,8,-32,-42
Brain Stem,6,-32,-42
Brain Stem,4,-32,-42
Brain Stem,2,-32,-42
Brain Stem,0,-32,-42
Brain Stem,-2,-32,-42
Brain Stem,-4,-32,-42
Brain Stem,-6,-32,-42
Brain Stem,-8,-32,-42
Brain Stem,8,-30,-42
Brain Stem,6,-30,-42
Brain Stem,4,-30,-42
Brain Stem,2,-30,-42
Brain Stem,0,-30,-42
Brain Stem,-2,-30,-42
Brain Stem,-4,-30,-42
Brain Stem,-6,-30,-42
Brain Stem,-8,-30,-42
Brain Stem,-10,-30,-42
Brain Stem,12,-28,-42
Brain Stem,10,-28,-42
Brain Stem,8,-28,-42
Brain Stem,6,-28,-42
Brain Stem,4,-28,-42
Brain Stem,2,-28,-42
Brain Stem,0,-28,-42
Brain Stem,-2,-28,-42
Brain Stem,-4,-28,-42
Brain Stem,-6,-28,-42
Brain Stem,-8,-28,-42
Brain Stem,-10,-28,-42
Brain Stem,-12,-28,-42
Brain Stem,-14,-28,-42
Brain Stem,14,-26,-42
Brain Stem,12,-26,-42
Brain Stem,10,-26,-42
Brain Stem,8,-26,-42
Brain Stem,6,-26,-42
Brain Stem,4,-26,-42
Brain Stem,2,-26,-42
Brain Stem,0,-26,-42
Brain Stem,-2,-26,-42
Brain Stem,-4,-26,-42
Brain Stem,-6,-26,-42
Brain Stem,-8,-26,-42
Brain Stem,-10,-26,-42
Brain Stem,-12,-26,-42
Brain Stem,12,-24,-42
Brain Stem,10,-24,-42
Brain Stem,8,-24,-42
Brain Stem,6,-24,-42
Brain Stem,4,-24,-42
Brain Stem,2,-24,-42
Brain Stem,0,-24,-42
Brain Stem,-2,-24,-42
Brain Stem,-4,-24,-42
Brain Stem,-6,-24,-42
Brain Stem,-8,-24,-42
Brain Stem,-10,-24,-42
Brain Stem,-12,-24,-42
Brain Stem,10,-22,-42
Brain Stem,8,-22,-42
Brain Stem,6,-22,-42
Brain Stem,4,-22,-42
Brain Stem,2,-22,-42
Brain Stem,0,-22,-42
Brain Stem,-2,-22,-42
Brain Stem,-4,-22,-42
Brain Stem,-6,-22,-42
Brain Stem,-8,-22,-42
Brain Stem,-10,-22,-42
Brain Stem,10,-20,-42
Brain Stem,8,-20,-42
Brain Stem,6,-20,-42
Brain Stem,4,-20,-42
Brain Stem,2,-20,-42
Brain Stem,0,-20,-42
Brain Stem,-2,-20,-42
Brain Stem,-4,-20,-42
Brain Stem,-6,-20,-42
Brain Stem,-8,-20,-42
Brain Stem,6,-18,-42
Brain Stem,4,-18,-42
Brain Stem,2,-18,-42
Brain Stem,-2,-18,-42
Brain Stem,-4,-18,-42
Brain Stem,-6,-18,-42
Brain Stem,10,-44,-40
Brain Stem,-8,-44,-40
Brain Stem,12,-42,-40
Brain Stem,10,-42,-40
Brain Stem,8,-42,-40
Brain Stem,6,-42,-40
Brain Stem,4,-42,-40
Brain Stem,2,-42,-40
Brain Stem,-2,-42,-40
Brain Stem,-4,-42,-40
Brain Stem,-6,-42,-40
Brain Stem,-8,-42,-40
Brain Stem,12,-40,-40
Brain Stem,10,-40,-40
Brain Stem,8,-40,-40
Brain Stem,6,-40,-40
Brain Stem,4,-40,-40
Brain Stem,2,-40,-40
Brain Stem,0,-40,-40
Brain Stem,-2,-40,-40
Brain Stem,-4,-40,-40
Brain Stem,-6,-40,-40
Brain Stem,-8,-40,-40
Brain Stem,-10,-40,-40
Brain Stem,12,-38,-40
Brain Stem,10,-38,-40
Brain Stem,8,-38,-40
Brain Stem,6,-38,-40
Brain Stem,4,-38,-40
Brain Stem,2,-38,-40
Brain Stem,0,-38,-40
Brain Stem,-2,-38,-40
Brain Stem,-4,-38,-40
Brain Stem,-6,-38,-40
Brain Stem,-8,-38,-40
Brain Stem,-10,-38,-40
Brain Stem,10,-36,-40
Brain Stem,8,-36,-40
Brain Stem,6,-36,-40
Brain Stem,4,-36,-40
Brain Stem,2,-36,-40
Brain Stem,0,-36,-40
Brain Stem,-2,-36,-40
Brain Stem,-4,-36,-40
Brain Stem,-6,-36,-40
Brain Stem,-8,-36,-40
Brain Stem,-10,-36,-40
Brain Stem,8,-34,-40
Brain Stem,6,-34,-40
Brain Stem,4,-34,-40
Brain Stem,2,-34,-40
Brain Stem,0,-34,-40
Brain Stem,-2,-34,-40
Brain Stem,-4,-34,-40
Brain Stem,-6,-34,-40
Brain Stem,-8,-34,-40
Brain Stem,8,-32,-40
Brain Stem,6,-32,-40
Brain Stem,4,-32,-40
Brain Stem,2,-32,-40
Brain Stem,0,-32,-40
Brain Stem,-2,-32,-40
Brain Stem,-4,-32,-40
Brain Stem,-6,-32,-40
Brain Stem,-8,-32,-40
Brain Stem,8,-30,-40
Brain Stem,6,-30,-40
Brain Stem,4,-30,-40
Brain Stem,2,-30,-40
Brain Stem,0,-30,-40
Brain Stem,-2,-30,-40
Brain Stem,-4,-30,-40
Brain Stem,-6,-30,-40
Brain Stem,-8,-30,-40
Brain Stem,-10,-30,-40
Brain Stem,10,-28,-40
Brain Stem,8,-28,-40
Brain Stem,6,-28,-40
Brain Stem,4,-28,-40
Brain Stem,2,-28,-40
Brain Stem,0,-28,-40
Brain Stem,-2,-28,-40
Brain Stem,-4,-28,-40
Brain Stem,-6,-28,-40
Brain Stem,-8,-28,-40
Brain Stem,-10,-28,-40
Brain Stem,-12,-28,-40
Brain Stem,16,-26,-40
Brain Stem,14,-26,-40
Brain Stem,12,-26,-40
Brain Stem,10,-26,-40
Brain Stem,8,-26,-40
Brain Stem,6,-26,-40
Brain Stem,4,-26,-40
Brain Stem,2,-26,-40
Brain Stem,0,-26,-40
Brain Stem,-2,-26,-40
Brain Stem,-4,-26,-40
Brain Stem,-6,-26,-40
Brain Stem,-8,-26,-40
Brain Stem,-10,-26,-40
Brain Stem,-12,-26,-40
Brain Stem,-14,-26,-40
Brain Stem,14,-24,-40
Brain Stem,12,-24,-40
Brain Stem,10,-24,-40
Brain Stem,8,-24,-40
Brain Stem,6,-24,-40
Brain Stem,4,-24,-40
Brain Stem,2,-24,-40
Brain Stem,0,-24,-40
Brain Stem,-2,-24,-40
Brain Stem,-4,-24,-40
Brain Stem,-6,-24,-40
Brain Stem,-8,-24,-40
Brain Stem,-10,-24,-40
Brain Stem,-12,-24,-40
Brain Stem,-14,-24,-40
Brain Stem,12,-22,-40
Brain Stem,10,-22,-40
Brain Stem,8,-22,-40
Brain Stem,6,-22,-40
Brain Stem,4,-22,-40
Brain Stem,2,-22,-40
Brain Stem,0,-22,-40
Brain Stem,-2,-22,-40
Brain Stem,-4,-22,-40
Brain Stem,-6,-22,-40
Brain Stem,-8,-22,-40
Brain Stem,-10,-22,-40
Brain Stem,-12,-22,-40
Brain Stem,10,-20,-40
Brain Stem,8,-20,-40
Brain Stem,6,-20,-40
Brain Stem,4,-20,-40
Brain Stem,2,-20,-40
Brain Stem,0,-20,-40
Brain Stem,-2,-20,-40
Brain Stem,-4,-20,-40
Brain Stem,-6,-20,-40
Brain Stem,-8,-20,-40
Brain Stem,-10,-20,-40
Brain Stem,8,-18,-40
Brain Stem,6,-18,-40
Brain Stem,4,-18,-40
Brain Stem,2,-18,-40
Brain Stem,0,-18,-40
Brain Stem,-2,-18,-40
Brain Stem,-4,-18,-40
Brain Stem,-6,-18,-40
Brain Stem,-8,-18,-40
Brain Stem,10,-44,-38
Brain Stem,-8,-44,-38
Brain Stem,12,-42,-38
Brain Stem,10,-42,-38
Brain Stem,8,-42,-38
Brain Stem,6,-42,-38
Brain Stem,4,-42,-38
Brain Stem,-2,-42,-38
Brain Stem,-4,-42,-38
Brain Stem,-6,-42,-38
Brain Stem,-8,-42,-38
Brain Stem,-10,-42,-38
Brain Stem,12,-40,-38
Brain Stem,10,-40,-38
Brain Stem,8,-40,-38
Brain Stem,6,-40,-38
Brain Stem,4,-40,-38
Brain Stem,2,-40,-38
Brain Stem,0,-40,-38
Brain Stem,-2,-40,-38
Brain Stem,-4,-40,-38
Brain Stem,-6,-40,-38
Brain Stem,-8,-40,-38
Brain Stem,-10,-40,-38
Brain Stem,12,-38,-38
Brain Stem,10,-38,-38
Brain Stem,8,-38,-38
Brain Stem,6,-38,-38
Brain Stem,4,-38,-38
Brain Stem,2,-38,-38
Brain Stem,0,-38,-38
Brain Stem,-2,-38,-38
Brain Stem,-4,-38,-38
Brain Stem,-6,-38,-38
Brain Stem,-8,-38,-38
Brain Stem,-10,-38,-38
Brain Stem,10,-36,-38
